pk_cid,grupo,nombre_grupo
463927,0,Sin producto
469588,0,Sin producto
469575,0,Sin producto
469795,0,Sin producto
459300,0,Sin producto
459549,0,Sin producto
457837,0,Sin producto
457568,0,Sin producto
458766,0,Sin producto
462623,0,Sin producto
462241,0,Sin producto
462968,0,Sin producto
460460,0,Sin producto
461472,0,Sin producto
478921,0,Sin producto
478298,0,Sin producto
482699,0,Sin producto
482857,0,Sin producto
482445,0,Sin producto
483620,0,Sin producto
483608,0,Sin producto
483035,0,Sin producto
483119,0,Sin producto
483342,0,Sin producto
481857,0,Sin producto
482108,0,Sin producto
472386,0,Sin producto
470496,0,Sin producto
471768,0,Sin producto
471701,0,Sin producto
471689,0,Sin producto
471999,0,Sin producto
477006,0,Sin producto
476542,0,Sin producto
474851,0,Sin producto
440216,0,Sin producto
437795,0,Sin producto
442245,0,Sin producto
442609,0,Sin producto
432233,0,Sin producto
433693,0,Sin producto
430908,0,Sin producto
431167,0,Sin producto
431374,0,Sin producto
437009,0,Sin producto
436544,0,Sin producto
434448,0,Sin producto
435195,0,Sin producto
451106,0,Sin producto
450755,0,Sin producto
456020,0,Sin producto
455700,0,Sin producto
454662,0,Sin producto
454254,0,Sin producto
455178,0,Sin producto
444594,0,Sin producto
444120,0,Sin producto
449702,0,Sin producto
449536,0,Sin producto
449845,0,Sin producto
449843,0,Sin producto
449776,0,Sin producto
450433,0,Sin producto
450337,0,Sin producto
450671,0,Sin producto
450008,0,Sin producto
447648,0,Sin producto
290771,0,Sin producto
292165,0,Sin producto
291617,0,Sin producto
290306,0,Sin producto
289287,0,Sin producto
288825,0,Sin producto
290140,0,Sin producto
289415,0,Sin producto
294550,0,Sin producto
294344,0,Sin producto
295198,0,Sin producto
295586,0,Sin producto
293853,0,Sin producto
293924,0,Sin producto
282856,0,Sin producto
282749,0,Sin producto
281352,0,Sin producto
282210,0,Sin producto
282200,0,Sin producto
282241,0,Sin producto
286957,0,Sin producto
286894,0,Sin producto
285340,0,Sin producto
284791,0,Sin producto
305996,0,Sin producto
306762,0,Sin producto
304652,0,Sin producto
310070,0,Sin producto
309858,0,Sin producto
298638,0,Sin producto
302436,0,Sin producto
302993,0,Sin producto
300276,0,Sin producto
301878,0,Sin producto
260828,0,Sin producto
261209,0,Sin producto
259765,0,Sin producto
260047,0,Sin producto
259607,0,Sin producto
262834,0,Sin producto
262654,0,Sin producto
263685,0,Sin producto
263222,0,Sin producto
263588,0,Sin producto
263670,0,Sin producto
263482,0,Sin producto
263500,0,Sin producto
252731,0,Sin producto
254168,0,Sin producto
253771,0,Sin producto
250756,0,Sin producto
257548,0,Sin producto
255160,0,Sin producto
255410,0,Sin producto
276363,0,Sin producto
274319,0,Sin producto
273750,0,Sin producto
279050,0,Sin producto
269110,0,Sin producto
268652,0,Sin producto
270031,0,Sin producto
267174,0,Sin producto
267091,0,Sin producto
267779,0,Sin producto
267261,0,Sin producto
273494,0,Sin producto
272864,0,Sin producto
270674,0,Sin producto
271784,0,Sin producto
351368,0,Sin producto
350115,0,Sin producto
350878,0,Sin producto
356053,0,Sin producto
353688,0,Sin producto
354324,0,Sin producto
344311,0,Sin producto
345342,0,Sin producto
343041,0,Sin producto
347316,0,Sin producto
348915,0,Sin producto
346046,0,Sin producto
346199,0,Sin producto
345884,0,Sin producto
346411,0,Sin producto
346631,0,Sin producto
366960,0,Sin producto
366936,0,Sin producto
370621,0,Sin producto
370159,0,Sin producto
370561,0,Sin producto
368411,0,Sin producto
368469,0,Sin producto
359448,0,Sin producto
357437,0,Sin producto
358889,0,Sin producto
361517,0,Sin producto
362252,0,Sin producto
320924,0,Sin producto
321588,0,Sin producto
321937,0,Sin producto
318748,0,Sin producto
319074,0,Sin producto
320276,0,Sin producto
320297,0,Sin producto
323092,0,Sin producto
313869,0,Sin producto
314867,0,Sin producto
311372,0,Sin producto
312921,0,Sin producto
313010,0,Sin producto
316959,0,Sin producto
318443,0,Sin producto
315843,0,Sin producto
316826,0,Sin producto
336613,0,Sin producto
336499,0,Sin producto
335944,0,Sin producto
335528,0,Sin producto
339763,0,Sin producto
340803,0,Sin producto
340895,0,Sin producto
338186,0,Sin producto
338562,0,Sin producto
328494,0,Sin producto
329441,0,Sin producto
327896,0,Sin producto
327487,0,Sin producto
327602,0,Sin producto
332622,0,Sin producto
331043,0,Sin producto
330234,0,Sin producto
331136,0,Sin producto
331227,0,Sin producto
331450,0,Sin producto
1263388,0,Sin producto
1358955,0,Sin producto
1358953,0,Sin producto
1358951,0,Sin producto
1358947,0,Sin producto
1358946,0,Sin producto
1358945,0,Sin producto
1358944,0,Sin producto
1358943,0,Sin producto
1358956,0,Sin producto
1358942,0,Sin producto
1358938,0,Sin producto
1358937,0,Sin producto
1358936,0,Sin producto
1358935,0,Sin producto
1358933,0,Sin producto
1358931,0,Sin producto
1358930,0,Sin producto
1358941,0,Sin producto
1358959,0,Sin producto
1358985,0,Sin producto
1358980,0,Sin producto
1358974,0,Sin producto
1358958,0,Sin producto
1358973,0,Sin producto
1358968,0,Sin producto
1358967,0,Sin producto
1358966,0,Sin producto
1358965,0,Sin producto
1358961,0,Sin producto
1358960,0,Sin producto
1358928,0,Sin producto
1358926,0,Sin producto
1358895,0,Sin producto
1358894,0,Sin producto
1358893,0,Sin producto
1358891,0,Sin producto
1358890,0,Sin producto
1358889,0,Sin producto
1358887,0,Sin producto
1358886,0,Sin producto
1358885,0,Sin producto
1358884,0,Sin producto
1358882,0,Sin producto
1358878,0,Sin producto
1358877,0,Sin producto
1358876,0,Sin producto
1358875,0,Sin producto
1358874,0,Sin producto
1358873,0,Sin producto
1358883,0,Sin producto
1358898,0,Sin producto
1358899,0,Sin producto
1358900,0,Sin producto
1358925,0,Sin producto
1358924,0,Sin producto
1358923,0,Sin producto
1358922,0,Sin producto
1358917,0,Sin producto
1358915,0,Sin producto
1358914,0,Sin producto
1358913,0,Sin producto
1358912,0,Sin producto
1358910,0,Sin producto
1358907,0,Sin producto
1358906,0,Sin producto
1358904,0,Sin producto
1358903,0,Sin producto
1358902,0,Sin producto
1358988,0,Sin producto
1359080,0,Sin producto
1359078,0,Sin producto
1359076,0,Sin producto
1359074,0,Sin producto
1359070,0,Sin producto
1359064,0,Sin producto
1359062,0,Sin producto
1359061,0,Sin producto
1359057,0,Sin producto
1359055,0,Sin producto
1359111,0,Sin producto
1359107,0,Sin producto
1359105,0,Sin producto
1359098,0,Sin producto
1359093,0,Sin producto
1359091,0,Sin producto
1359090,0,Sin producto
1359087,0,Sin producto
1359086,0,Sin producto
1358870,0,Sin producto
1359012,0,Sin producto
1359007,0,Sin producto
1359001,0,Sin producto
1358995,0,Sin producto
1358992,0,Sin producto
1359047,0,Sin producto
1359046,0,Sin producto
1359041,0,Sin producto
1359035,0,Sin producto
1359031,0,Sin producto
1359052,0,Sin producto
1358867,0,Sin producto
1358708,0,Sin producto
1358707,0,Sin producto
1358705,0,Sin producto
1358688,0,Sin producto
1358739,0,Sin producto
1358738,0,Sin producto
1358737,0,Sin producto
1358733,0,Sin producto
1358732,0,Sin producto
1358731,0,Sin producto
1358730,0,Sin producto
1358729,0,Sin producto
1358727,0,Sin producto
1358711,0,Sin producto
1358724,0,Sin producto
1358722,0,Sin producto
1358721,0,Sin producto
1358719,0,Sin producto
1358718,0,Sin producto
1358717,0,Sin producto
1358715,0,Sin producto
1358714,0,Sin producto
1358680,0,Sin producto
1358646,0,Sin producto
1358645,0,Sin producto
1358644,0,Sin producto
1358642,0,Sin producto
1358641,0,Sin producto
1358647,0,Sin producto
1358635,0,Sin producto
1358633,0,Sin producto
1358631,0,Sin producto
1358629,0,Sin producto
1358628,0,Sin producto
1358626,0,Sin producto
1358624,0,Sin producto
1358623,0,Sin producto
1358634,0,Sin producto
1358648,0,Sin producto
1358652,0,Sin producto
1358678,0,Sin producto
1358671,0,Sin producto
1358668,0,Sin producto
1358666,0,Sin producto
1358662,0,Sin producto
1358661,0,Sin producto
1358657,0,Sin producto
1358655,0,Sin producto
1358653,0,Sin producto
1358740,0,Sin producto
1358741,0,Sin producto
1358742,0,Sin producto
1358743,0,Sin producto
1358834,0,Sin producto
1358833,0,Sin producto
1358832,0,Sin producto
1358831,0,Sin producto
1358830,0,Sin producto
1358828,0,Sin producto
1358827,0,Sin producto
1358826,0,Sin producto
1358825,0,Sin producto
1358823,0,Sin producto
1358835,0,Sin producto
1358819,0,Sin producto
1358818,0,Sin producto
1358805,0,Sin producto
1358820,0,Sin producto
1358836,0,Sin producto
1358866,0,Sin producto
1358865,0,Sin producto
1358864,0,Sin producto
1358863,0,Sin producto
1358862,0,Sin producto
1358861,0,Sin producto
1358858,0,Sin producto
1358857,0,Sin producto
1358856,0,Sin producto
1358855,0,Sin producto
1358854,0,Sin producto
1358853,0,Sin producto
1358852,0,Sin producto
1358851,0,Sin producto
1358850,0,Sin producto
1358849,0,Sin producto
1358848,0,Sin producto
1358847,0,Sin producto
1358846,0,Sin producto
1358843,0,Sin producto
1358841,0,Sin producto
1358840,0,Sin producto
1358839,0,Sin producto
1358804,0,Sin producto
1358868,0,Sin producto
1358803,0,Sin producto
1358800,0,Sin producto
1358769,0,Sin producto
1358766,0,Sin producto
1358765,0,Sin producto
1358764,0,Sin producto
1358763,0,Sin producto
1358762,0,Sin producto
1358761,0,Sin producto
1358760,0,Sin producto
1358770,0,Sin producto
1358758,0,Sin producto
1358756,0,Sin producto
1358755,0,Sin producto
1358754,0,Sin producto
1358753,0,Sin producto
1358751,0,Sin producto
1358748,0,Sin producto
1358747,0,Sin producto
1358746,0,Sin producto
1358744,0,Sin producto
1358757,0,Sin producto
1358772,0,Sin producto
1358773,0,Sin producto
1358799,0,Sin producto
1358797,0,Sin producto
1358796,0,Sin producto
1358795,0,Sin producto
1358794,0,Sin producto
1358792,0,Sin producto
1358791,0,Sin producto
1358790,0,Sin producto
1358789,0,Sin producto
1358788,0,Sin producto
1358787,0,Sin producto
1358786,0,Sin producto
1358785,0,Sin producto
1358784,0,Sin producto
1358782,0,Sin producto
1358781,0,Sin producto
1358780,0,Sin producto
1358778,0,Sin producto
1358777,0,Sin producto
1358775,0,Sin producto
1359444,0,Sin producto
1359443,0,Sin producto
1359442,0,Sin producto
1359439,0,Sin producto
1359458,0,Sin producto
1359434,0,Sin producto
1359431,0,Sin producto
1359430,0,Sin producto
1359425,0,Sin producto
1359424,0,Sin producto
1359489,0,Sin producto
1359486,0,Sin producto
1359484,0,Sin producto
1359476,0,Sin producto
1359472,0,Sin producto
1359471,0,Sin producto
1359469,0,Sin producto
1359420,0,Sin producto
1359385,0,Sin producto
1359382,0,Sin producto
1359380,0,Sin producto
1359379,0,Sin producto
1359371,0,Sin producto
1359370,0,Sin producto
1359389,0,Sin producto
1359418,0,Sin producto
1359416,0,Sin producto
1359410,0,Sin producto
1359409,0,Sin producto
1359408,0,Sin producto
1359406,0,Sin producto
1359402,0,Sin producto
1359401,0,Sin producto
1359398,0,Sin producto
1359394,0,Sin producto
1359393,0,Sin producto
1359491,0,Sin producto
1359493,0,Sin producto
1359597,0,Sin producto
1359595,0,Sin producto
1359594,0,Sin producto
1359593,0,Sin producto
1359592,0,Sin producto
1359589,0,Sin producto
1359602,0,Sin producto
1359576,0,Sin producto
1359575,0,Sin producto
1359572,0,Sin producto
1359571,0,Sin producto
1359570,0,Sin producto
1359587,0,Sin producto
1359603,0,Sin producto
1359604,0,Sin producto
1359608,0,Sin producto
1359641,0,Sin producto
1359632,0,Sin producto
1359630,0,Sin producto
1359628,0,Sin producto
1359623,0,Sin producto
1359618,0,Sin producto
1359617,0,Sin producto
1359612,0,Sin producto
1359611,0,Sin producto
1359609,0,Sin producto
1359568,0,Sin producto
1359363,0,Sin producto
1359517,0,Sin producto
1359515,0,Sin producto
1359514,0,Sin producto
1359513,0,Sin producto
1359511,0,Sin producto
1359510,0,Sin producto
1359509,0,Sin producto
1359508,0,Sin producto
1359519,0,Sin producto
1359504,0,Sin producto
1359502,0,Sin producto
1359500,0,Sin producto
1359499,0,Sin producto
1359497,0,Sin producto
1359495,0,Sin producto
1359505,0,Sin producto
1359523,0,Sin producto
1359560,0,Sin producto
1359552,0,Sin producto
1359547,0,Sin producto
1359545,0,Sin producto
1359539,0,Sin producto
1359525,0,Sin producto
1359524,0,Sin producto
1359206,0,Sin producto
1359202,0,Sin producto
1359195,0,Sin producto
1359190,0,Sin producto
1359193,0,Sin producto
1359212,0,Sin producto
1359241,0,Sin producto
1359238,0,Sin producto
1359235,0,Sin producto
1359233,0,Sin producto
1359229,0,Sin producto
1359228,0,Sin producto
1359221,0,Sin producto
1359242,0,Sin producto
1359142,0,Sin producto
1359139,0,Sin producto
1359138,0,Sin producto
1359137,0,Sin producto
1359134,0,Sin producto
1359133,0,Sin producto
1359130,0,Sin producto
1359126,0,Sin producto
1359119,0,Sin producto
1359173,0,Sin producto
1359162,0,Sin producto
1359153,0,Sin producto
1359150,0,Sin producto
1359243,0,Sin producto
1359328,0,Sin producto
1359322,0,Sin producto
1359314,0,Sin producto
1359313,0,Sin producto
1359310,0,Sin producto
1359307,0,Sin producto
1359316,0,Sin producto
1359331,0,Sin producto
1359357,0,Sin producto
1359348,0,Sin producto
1359344,0,Sin producto
1359343,0,Sin producto
1359342,0,Sin producto
1359339,0,Sin producto
1359337,0,Sin producto
1359244,0,Sin producto
1359267,0,Sin producto
1359265,0,Sin producto
1359263,0,Sin producto
1359261,0,Sin producto
1359270,0,Sin producto
1359258,0,Sin producto
1359254,0,Sin producto
1359253,0,Sin producto
1359252,0,Sin producto
1359251,0,Sin producto
1359250,0,Sin producto
1359249,0,Sin producto
1359246,0,Sin producto
1359257,0,Sin producto
1359271,0,Sin producto
1359272,0,Sin producto
1359273,0,Sin producto
1359296,0,Sin producto
1359294,0,Sin producto
1359293,0,Sin producto
1359290,0,Sin producto
1359287,0,Sin producto
1359285,0,Sin producto
1359284,0,Sin producto
1359282,0,Sin producto
1359280,0,Sin producto
1359279,0,Sin producto
1359274,0,Sin producto
1358620,0,Sin producto
1358619,0,Sin producto
1358618,0,Sin producto
1357942,0,Sin producto
1357940,0,Sin producto
1357939,0,Sin producto
1357938,0,Sin producto
1357936,0,Sin producto
1357947,0,Sin producto
1357933,0,Sin producto
1357931,0,Sin producto
1357930,0,Sin producto
1357929,0,Sin producto
1357928,0,Sin producto
1357927,0,Sin producto
1357926,0,Sin producto
1357925,0,Sin producto
1357924,0,Sin producto
1357923,0,Sin producto
1357922,0,Sin producto
1357920,0,Sin producto
1357977,0,Sin producto
1357974,0,Sin producto
1357973,0,Sin producto
1357971,0,Sin producto
1357970,0,Sin producto
1357963,0,Sin producto
1357955,0,Sin producto
1357952,0,Sin producto
1357919,0,Sin producto
1357918,0,Sin producto
1357917,0,Sin producto
1357879,0,Sin producto
1357878,0,Sin producto
1357875,0,Sin producto
1357874,0,Sin producto
1357871,0,Sin producto
1357862,0,Sin producto
1357860,0,Sin producto
1357852,0,Sin producto
1357865,0,Sin producto
1357884,0,Sin producto
1357886,0,Sin producto
1357915,0,Sin producto
1357913,0,Sin producto
1357908,0,Sin producto
1357904,0,Sin producto
1357899,0,Sin producto
1357896,0,Sin producto
1357895,0,Sin producto
1357894,0,Sin producto
1357888,0,Sin producto
1357887,0,Sin producto
1358074,0,Sin producto
1358071,0,Sin producto
1358070,0,Sin producto
1358069,0,Sin producto
1358068,0,Sin producto
1358066,0,Sin producto
1358065,0,Sin producto
1358062,0,Sin producto
1358075,0,Sin producto
1358058,0,Sin producto
1358056,0,Sin producto
1358055,0,Sin producto
1358054,0,Sin producto
1358052,0,Sin producto
1358051,0,Sin producto
1358050,0,Sin producto
1358049,0,Sin producto
1358048,0,Sin producto
1358047,0,Sin producto
1358059,0,Sin producto
1358077,0,Sin producto
1358105,0,Sin producto
1358104,0,Sin producto
1358103,0,Sin producto
1358102,0,Sin producto
1358101,0,Sin producto
1358099,0,Sin producto
1358098,0,Sin producto
1358097,0,Sin producto
1358096,0,Sin producto
1358095,0,Sin producto
1358093,0,Sin producto
1358092,0,Sin producto
1358091,0,Sin producto
1358090,0,Sin producto
1358089,0,Sin producto
1358088,0,Sin producto
1358087,0,Sin producto
1358086,0,Sin producto
1358082,0,Sin producto
1358081,0,Sin producto
1358080,0,Sin producto
1358079,0,Sin producto
1358046,0,Sin producto
1358045,0,Sin producto
1358043,0,Sin producto
1358009,0,Sin producto
1358006,0,Sin producto
1358012,0,Sin producto
1358015,0,Sin producto
1358041,0,Sin producto
1358040,0,Sin producto
1358039,0,Sin producto
1358038,0,Sin producto
1358037,0,Sin producto
1358034,0,Sin producto
1358033,0,Sin producto
1358032,0,Sin producto
1358031,0,Sin producto
1358030,0,Sin producto
1358028,0,Sin producto
1358026,0,Sin producto
1358025,0,Sin producto
1358022,0,Sin producto
1358021,0,Sin producto
1358020,0,Sin producto
1358044,0,Sin producto
1357844,0,Sin producto
1357841,0,Sin producto
1357656,0,Sin producto
1357654,0,Sin producto
1357653,0,Sin producto
1357651,0,Sin producto
1357650,0,Sin producto
1357647,0,Sin producto
1357662,0,Sin producto
1357663,0,Sin producto
1357692,0,Sin producto
1357684,0,Sin producto
1357679,0,Sin producto
1357669,0,Sin producto
1357635,0,Sin producto
1357634,0,Sin producto
1357597,0,Sin producto
1357596,0,Sin producto
1357595,0,Sin producto
1357594,0,Sin producto
1357592,0,Sin producto
1357599,0,Sin producto
1357583,0,Sin producto
1357577,0,Sin producto
1357573,0,Sin producto
1357601,0,Sin producto
1357602,0,Sin producto
1357631,0,Sin producto
1357627,0,Sin producto
1357626,0,Sin producto
1357624,0,Sin producto
1357623,0,Sin producto
1357615,0,Sin producto
